,original_,original_affiliation-city,original_affiliation-country,lat,lon,formatted,district,housenumber,name,street,county_code,postcode,suburb,city,county,state,state_code,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
278,1778,Munoz,Philippines,15.7135413,120.9039451,"Muñoz, 3119 Nueva Ecija, Philippines",,,Muñoz,,,3119,,Muñoz,,Nueva Ecija,,Philippines,ph,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
279,1779,Pingtung,Taiwan,22.6697227,120.4884652,"Pingtung City 900, Taiwan",,,,,,900,,Pingtung City,Pingtung County,,,Taiwan,tw,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
280,1780,Guilin,China,25.238704,110.1750728,"Guilin, Guangxi, China",,,,,,,,Guilin,,Guangxi,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
281,1781,Halabja,Iraq,35.1792062,45.9873683,"Halabja District, Halabja, Halabja Governorate, Iraq",Halabja District,,Halabja,,,46006,,Halabja,Halabja District,Halabja Governorate,,Iraq,iq,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
282,1782,Sulaymaniyah,Iraq,35.5570501,45.4425963,"Sulaymaniyah District, Sulaymaniyah, Sulaymaniyah Governorate, Iraq",Sulaymaniyah District,,Sulaymaniyah,,,46001,,Sulaymaniyah,,Sulaymaniyah Governorate,,Iraq,iq,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
283,1783,Coopers Plains,Australia,-27.566855,153.03672119194317,"Coopers Plains, Brisbane City, QLD, Australia",Coopers Plains,,,,,4108,,Brisbane City,,Queensland,QLD,Australia,au,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
284,1784,Pocheon,South Korea,37.8948267,127.2007295,"Pocheon-si, South Korea",,,,,,,,Pocheon-si,Gyeonggi,,,South Korea,kr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
285,1785,Muan,South Korea,35.46848,128.65934,"Muan-ri (Miryang-si), 50408, South Korea",,,Muan-ri,,,50408,,Miryang-si,South Gyeongsang,,,South Korea,kr,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
286,1786,Vandoeouvre-les-Nancy,France,48.690303,6.178289,"Nancy (Nancy), Great East, France",Nancy,,,,,,,Nancy,Meurthe-et-Moselle,Great East,,France,fr,0.3333333333333333,0.3333333333333333,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
287,1787,Mardan,Pakistan,34.1937969,72.0451467,"Mardan 23200, Pakistan",,,Mardan,,,23200,,Mardan,Mardan District,Khyber Pakhtunkhwa,KP,Pakistan,pk,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
288,1788,Hidaka,Japan,35.9077667,139.3390385,"Hidaka, Japan",,,,,,,,Hidaka,Saitama Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
289,1789,Asan,South Korea,36.7899498,127.0026769,"Asan-si, South Korea",,,,,,,,Asan-si,South Chungcheong,,,South Korea,kr,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
290,1790,Logan,United States,41.7313063,-111.834914,"Logan, UT, United States of America",,,,,,,,Logan,Cache County,Utah,UT,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
291,1791,Rapid City,United States,44.0806041,-103.228023,"Rapid City, SD, United States of America",,,,,,,,Rapid City,Pennington County,South Dakota,SD,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
292,1792,Saitama,Japan,35.8616402,139.6457957,"Saitama, Japan",,,,,,,,Saitama,Saitama Prefecture,,,Japan,jp,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
293,1793,Vallabh Vidyanagar,India,22.5516264,72.9300516,"Vallabh Vidyanagar, Anand Rural Taluka, India",,,Vallabh Vidyanagar,,,388120,Vallabh Vidyanagar,,Anand Rural Taluka,Gujarat,GJ,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
294,1794,Nitra,Slovakia,48.31295,18.0894593,"Nitra, Slovakia",,,,,,,,Nitra,District of Nitra,Region of Nitra,,Slovakia,sk,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
295,1795,Qufu,China,35.5956915,116.987543,"273100 Shandong, China",,,,,,273100,,Qufu City,,Shandong,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
296,1796,Oy-Mittelberg,Germany,47.6416386,10.4438496,"87466 Oy-Mittelberg, Germany",,,,,,87466,,Oy-Mittelberg,Landkreis Oberallgäu,Bavaria,,Germany,de,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
297,1797,Nimes,France,43.8374249,4.3600687,"Nimes, OCC, France",,,,,,,,Nimes,Gard,Occitania,OCC,France,fr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
298,1798,Villetaneuse,France,48.9611722,2.3439698,"93430 Villetaneuse, France",,,,,,93430,,Villetaneuse,Seine-Saint-Denis,Ile-de-France,IDF,France,fr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
299,1799,Hosur,India,12.7328844,77.8309478,"Hosur - 635109, TN, India",,,Hosur,,,635109,,Hosur,Hosur,Tamil Nadu,TN,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300,1800,Narathiwat,Thailand,6.4350352,101.8228923,"Narathiwat, Narathiwat Province 96000, Thailand",,,Narathiwat,,,96000,,Narathiwat,,Narathiwat Province,,Thailand,th,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301,1801,Cape Coast,Ghana,5.107467,-1.2430793,"Cape Coast, Ghana",,,Cape Coast,,,CC-008-3586,,Cape Coast,Cape Coast Metropolitan District,Central Region,,Ghana,gh,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
302,1802,Mbarara,Uganda,1.606191,31.437184,"Mbarara (Mbarara), Hoima, Uganda",,,Mbarara,,,,,Mbarara,,Hoima,,Uganda,ug,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
303,1803,Manaus,Brazil,-3.1316333,-59.9825041,"Manaus - AM, 69000-000, Brazil",,,,,,69000-000,,Manaus,Região Geográfica Intermediária de Manaus,Amazonas,AM,Brazil,br,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
304,1804,Fort Detrick,United States,39.4357851,-77.45081630419585,"Fort Detrick, Frederick, MD, United States of America",,,Fort Detrick,,,,,Frederick,Frederick County,Maryland,MD,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
305,1805,Lulea,Sweden,65.5831187,22.1459535,"971 28 Luleå, Sweden",,,Luleå,,,971 28,,Luleå,Norrbotten County,,,Sweden,se,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
306,1806,Amer,Spain,42.0092186,2.6030327,"17170 Amer, Spain",,,,,GI,17170,,Amer,la Selva,Catalonia,,Spain,es,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
307,1807,Wad Medani,Sudan,14.3474693,35.8085215,"Wad Medani (Wad Medani), Kassala State, Sudan",,,Wad Medani,,,,,Wad Medani,,Kassala State,,Sudan,sd,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308,1808,Jimma,Ethiopia,7.6756152,36.8478779,"Jimma, Oromia Region, Ethiopia",,,Jimma,,,,,Jimma,Jimma,Oromia Region,,Ethiopia,et,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
309,1809,Parakou,Benin,9.3400159,2.6278258,"Parakou, Borgou Department, Benin",,,,,,,,Parakou,,Borgou Department,,Benin,bj,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
310,1810,Siem Reap,Cambodia,13.3617562,103.8590321,"Siem Reap 123456, Cambodia",,,Siem Reap,,,123456,,Siem Reap,Siem Reap Municipality,Siem Reap,,Cambodia,kh,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
311,1811,Maharagama,Sri Lanka,6.8472783,79.9266082,"Maharagama 10280, Sri Lanka",,,Maharagama,,,10280,,Maharagama,Colombo District,Western Province,,Sri Lanka,lk,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
312,1812,Odessa,Ukraine,46.4843023,30.7322878,"Odesa Raion, Odesa, Odesa Oblast, Ukraine",Odesa Raion,,Odesa,,,,,Odesa,,Odesa Oblast,,Ukraine,ua,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
313,1813,Dali,China,34.7983603,109.9366142,"Dali, Shaanxi, China",,,Dali,,,,,Dali,,Shaanxi,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
314,1814,Lome,Togo,6.130419,1.215829,"Lomé, Maritime Region, Togo",,,,,,,,Lomé,,Maritime Region,,Togo,tg,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
315,1815,Tripoli,Libya,32.896672,13.1777923,"Tripoli, Libya",,,Tripoli,,,,,Tripoli,,Tripoli,,Libya,ly,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
316,1816,Lubumbashi,Democratic Republic Congo,-11.664279,27.482771,"Lubumbashi, Katanga, Democratic Republic of Congo",,,,,,,,Lubumbashi,,Katanga,,Democratic Republic of Congo,cd,0.0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
317,1817,Tirana,Albania,41.3281482,19.8184435,"1001-1028 Tirana, Albania",,,,,,1001-1028,,Tirana,Tirana County,Central Albania,,Albania,al,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
318,1818,Ouagadougou,Burkina Faso,12.3681873,-1.5270944,"Ouagadougou, Centre, Burkina Faso",,,Ouagadougou,,,,,Ouagadougou,Kadiogo,Centre,,Burkina Faso,bf,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
319,1819,Moshi,Tanzania,-3.3486456,37.3435249,"25107 Moshi, Kilimanjaro, Tanzania",,,Moshi,,,25107,,Moshi,Moshi Urban,Kilimanjaro,,Tanzania,tz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
320,1820,Padang,Indonesia,-0.9247587,100.3632561,"Padang, West Sumatra, Indonesia",,,,,,,,Padang,,West Sumatra,,Indonesia,id,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
321,1821,Brno,Czech Republic,49.1922443,16.6113382,"Brno, Southeast, Czechia",,,,,,,,Brno,Jihomoravský kraj,Southeast,,Czechia,cz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
322,1822,Port Harcourt,Nigeria,4.7676576,7.0188527,"Port-Harcourt, Rivers State, Nigeria",,,,,,,,Port-Harcourt,,Rivers State,,Nigeria,ng,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
323,1823,Calabar,Nigeria,4.9795999,8.3373597,"Calabar 540281, Cross River State, Nigeria",,,Calabar,,,540281,,Calabar,Calabar Municipal,Cross River State,,Nigeria,ng,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
324,1824,Ilorin,Nigeria,8.4963657,4.5480484,"Ilorin 240212, Kwara State, Nigeria",,,Ilorin,,,240212,,Ilorin,Ilorin East,Kwara State,,Nigeria,ng,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
325,1825,Varanasi,India,25.3356491,83.0076292,"Varanasi - 221001, UP, India",,,Varanasi,,,221001,,Varanasi,Sadar,Uttar Pradesh,UP,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
326,1826,Antananarivo,Madagascar,-18.9100122,47.5255809,"101 Antananarivo, Madagascar",,,Antananarivo,,,101,,Antananarivo,,Analamanga,,Madagascar,mg,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
327,1827,Niamey,Niger,13.524834,2.109823,"Niamey, Niger",,,,,,,,Niamey,,,,Niger,ne,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
328,1828,,Timor-Leste,-8.7443169,126.063482,East Timor,,,,,,,,,,,,East Timor,tl,1.0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
329,1829,Karbala,Iraq,32.6156423,44.0348194,"Karbala District, Karbala, Iraq",Karbala District,,Karbala,,,,,Karbala,,Karbala,,Iraq,iq,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
330,1830,Nouakchott,Mauritania,18.0792379,-15.9780071,"Nouakchott, Nouakchott-Ouest Region, Mauritania",,,Nouakchott,,,,,Nouakchott,Tevragh Zein,Nouakchott-Ouest Region,,Mauritania,mr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
331,1831,Gitarama,Rwanda,-1.81769545,30.47849702959492,"Gitarama, Rukara Cell, Rukara, Eastern Province, Rwanda",Rukara Cell,,Gitarama,,,,,Rukara,Kayonza District,Eastern Province,,Rwanda,rw,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
332,1832,,Democratic Republic Congo,-2.9814344,23.8222636,Democratic Republic of the Congo,,,,,,,,,,,,Democratic Republic of the Congo,cd,0.0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
333,1833,Luanda,Angola,-8.8272699,13.2439512,"Luanda, Luanda Province, Angola",,,Luanda,,,,,Luanda,Municipality of Luanda,Luanda Province,,Angola,ao,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
334,1834,Santa Cruz,Bolivia,-16.5284384,-64.3010213,"Santa Cruz, Municipio Yapacaní, S, Bolivia",,,Santa Cruz,,,,,Municipio Yapacaní,Provincia Ichilo,Santa Cruz,S,Bolivia,bo,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
335,1835,Libreville,Gabon,0.4086518,9.4418849,"Libreville, Estuaire Province, Gabon",,,Libreville,,,,,Libreville,Libreville,Estuaire Province,,Gabon,ga,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
336,1836,Bamenda,Cameroon,5.9614117,10.1516505,"Bamenda, Northwest, Cameroon",,,,,,,,Bamenda,Mezam,Northwest,,Cameroon,cm,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
337,1837,,Afghanistan,33.7680065,66.2385139,Afghanistan,,,,,,,,,,,,Afghanistan,af,1.0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
338,1838,Bangui,Central African Republic,4.3635118,18.5835913,"Bangui, Central African Republic",,,,,,,,Bangui,,,,Central African Republic,cf,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
339,1839,Oran,Algeria,35.7044415,-0.6502981,"Oran, Algeria",,,,,,,,Oran,Oran District,Oran,,Algeria,dz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
340,1840,Bishkek,Kyrgyzstan,42.8777895,74.6066926,"Bishkek City, Kyrgyzstan",,,,,,,,Bishkek City,,,,Kyrgyzstan,kg,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
341,1841,Adam Barka,Chad,13.8231096,20.8067724,"Universite ADAM BARKA d'Abeche, Abeche - Ati - Ndjamena, Abéché, Chad",,,Universite ADAM BARKA d'Abeche,Abeche - Ati - Ndjamena,,,,Abéché,Ouara,Ouaddaï,OD,Chad,td,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
342,1842,,Haiti,19.1399952,-72.3570972,Haiti,,,,,,,,,,,,Haiti,ht,1.0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
343,1843,Basra,Iraq,30.4952371,47.8090981,"Al-Basrah District, Basra, Al-Basra Governorate, Iraq",Al-Basrah District,,Basra,,,00110,,Basra,,Al-Basra Governorate,,Iraq,iq,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
344,1844,Nampula,Mozambique,-15.1194063,39.2615886,"Nampula, Nampula Province, Mozambique",,,Nampula,,,,,Nampula,Cidade de Nampula,Nampula Province,,Mozambique,mz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
345,1845,Quelimane,Mozambique,-17.87751,36.890216,"Quelimane, Zambezia Province, Mozambique",,,Quelimane,,,,,Quelimane,Cidade de Quelimane,Zambezia Province,,Mozambique,mz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
346,1846,Kaduna,Nigeria,10.5182899,7.4359863,"Kaduna 800211, Kaduna State, Nigeria",,,Kaduna,,,800211,,Kaduna,Kaduna North,Kaduna State,,Nigeria,ng,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
347,1847,Arequipa,Peru,-16.3988667,-71.5369607,"Arequipa, ARE, Peru",,,,,,,,Arequipa,,Arequipa,ARE,Peru,pe,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
348,1848,Molepolole,Botswana,-24.4058025,25.5151645,"Molepolole, Kweneng District, Botswana",,,Molepolole,,,,,Molepolole,,Kweneng District,,Botswana,bw,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
349,1849,Kiev,Ukraine,49.796449,30.11437012072836,"Київ, Torhova Square, 3, Вокзальна, Bila Tserkva, 09117, Ukraine",Bila Tserkva Raion,3.0,Київ,Torhova Square,,09117,Вокзальна,Bila Tserkva,,Kyiv Oblast,,Ukraine,ua,0.2727272727272727,0.2727272727272727,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
350,1850,Bamako,Mali,12.649319,-8.000337,"Bamako, Mali",,,,,,,,Bamako,,,,Mali,ml,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
351,1851,Beira,Mozambique,-19.828707,34.841782,"2100 Beira, Mozambique",,,Beira,,,2100,,Beira,Cidade da Beira,Sofala Province,,Mozambique,mz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
352,1852,Asuncion,Paraguay,-25.2800459,-57.6343814,"Asuncion, Distrito Capital, Paraguay",,,,,,,,Asuncion,,Distrito Capital,,Paraguay,py,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
353,1853,Stockholn,Sweden,65.859144,19.017205,Sweden,,,Sweden,,,,,,,,,Sweden,se,0.25,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
354,1854,Port Moresby,Papua New Guinea,-9.4743301,147.1599504,"Port Moresby 111 NCD, Papua New Guinea",,,Port Moresby,,,111,,Port Moresby,National Capital District,National Capital District,NCD,Papua New Guinea,pg,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
355,1855,Sana'a,Yemen,15.3538569,44.2058841,"At Tahrir District, Sana'a, Amanat Al Asimah, Yemen",At Tahrir District,,Sana'a,,,,,Sana'a,,Amanat Al Asimah,,Yemen,ye,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
